,Ticker
1988,JXN
1989,K
1990,KAR
1991,KBE
1992,KBH
1993,KD
1994,KEY
1995,KEYS
1996,KGC
1997,KIM
1998,KIND
1999,KLIP
2000,KMB
2001,KMI
2002,KMT
2003,KMX
2004,KN
2005,KNTK
2006,KNX
2007,KO
2008,KODK
2009,KORU
2010,KOS
2011,KRC
2012,KRE
2013,KREF
2014,KRG
2015,KRO
2016,KRP
2017,KSA
2018,KSS
2019,KVUE
2020,KW
2021,KWEB
2022,LAAC
2023,LABD
2024,LABU
2025,LAC
2026,LADR
2027,LAZ
2028,LC
2029,LCII
2030,LDI
2031,LEA
2032,LEG
2033,LEN
2034,LEO
2035,LEV
2036,LGF-A
2037,LGF-B
2038,LH
2039,LICY
2040,LII
2041,LIT
2042,LL
2043,LMND
2044,LMT
2045,LNC
2046,LNG
2047,LOMA
2048,LPG
2049,LPL
2050,LPX
2051,LQD
2052,LRN
2053,LSPD
2054,LTC
2055,LTH
2056,LTPZ
2057,LU
2058,LUMN
2059,LW
2060,LXFR
2061,LXP
2062,LXU
2063,LYB
2064,LYG
2065,LYV
2066,LZB
2067,M
2068,MAA
2069,MAIN
2070,MAN
2071,MANU
2072,MATV
2073,MATX
2074,MC
2075,MCD
2076,MCO
2077,MD
2078,MDT
2079,MDY
2080,MDYV
2081,MED
2082,MEI
2083,MET
2084,MFA
2085,MFG
2086,MGA
2087,MGM
2088,MHO
2089,MIN
2090,MINT
2091,MIR
2092,MITT
2093,MJ
2094,MKC
2095,MKFG
2096,MLNK
2097,MMM
2098,MNSO
2099,MO
2100,MODG
2101,MODN
2102,MORT
2103,MOS
2104,MP
2105,MPLN
2106,MRO
2107,MS
2108,MSCI
2109,MT
2110,MTB
2111,MTG
2112,MTH
2113,MTW
2114,MTZ
2115,MUB
2116,MUC
2117,MUI
2118,MUR
2119,MUX
2120,MX
2121,MYD
2122,MYE
2123,MYI
2124,NABL
2125,NAC
2126,NAD
2127,NAPA
2128,NAT
2129,NATL
2130,NBR
2131,NCLH
2132,NCV
2133,NCZ
2134,NE
2135,NEA
2136,NEE
2137,NEM
2138,NEP
2139,NFG
2140,NFJ
2141,NGG
2142,NGVT
2143,NI
2144,NINE
2145,NIO
2146,NJR
2147,NKE
2148,NLY
2149,NMCO
2150,NNN
2151,NOC
2152,NOG
2153,NOK
2154,NOV
2155,NOVA
2156,NPWR
2157,NR
2158,NRDY
2159,NRG
2160,NRGV
2161,NRK
2162,NSA
2163,NSP
2164,NTB
2165,NTCO
2166,NTR
2167,NTST
2168,NUGT
2169,NUS
2170,NUV
2171,NVG
2172,NVRI
2173,NVRO
2174,NVS
2175,NVST
2176,NWG
2177,NWN
2178,NYCB
2179,NYT
2180,NZF
2181,O
2182,OBDC
2183,OC
2184,OEC
2185,OFG
2186,OGE
2187,OGS
2188,OHI
2189,OIH
2190,OIS
2191,OKE
2192,OLN
2193,OMC
2194,OMF
2195,ONL
2196,OPFI
2197,OR
2198,ORA
2199,ORAN
2200,ORC
2201,ORI
2202,OSK
2203,OUNZ
2204,OUST
2205,OUT
2206,PAAS
2207,PACK
2208,PAGS
2209,PATH
2210,PAY
2211,PAYC
2212,PB
2213,PBA
2214,PBI
2215,PBW
2216,PCG
2217,PCY
2218,PD
2219,PDI
2220,PDM
2221,PDO
2222,PEAK
2223,PEG
2224,PFE
2225,PFFA
2226,PFFD
2227,PFLT
2228,PFN
2229,PFS
2230,PFSI
2231,PFXF
2232,PGF
2233,PGRE
2234,PGTI
2235,PGX
2236,PHG
2237,PHK
2238,PHM
2239,PHYS
2240,PII
2241,PINS
2242,PK
2243,PKG
2244,PL
2245,PLD
2246,PLNT
2247,PLYM
2248,PM
2249,PML
2250,PMT
2251,PNC
2252,PNM
2253,PNNT
2254,PNW
2255,POR
2256,PPG
2257,PPL
2258,PRA
2259,PREF
2260,PRF
2261,PRGO
2262,PRMW
2263,PRO
2264,PRU
2265,PSA
2266,PSFE
2267,PSLV
2268,PSO
2269,PSQ
2270,PTY
2271,PUK
2272,PULS
2273,PUMP
2274,PWR
2275,PWSC
2276,PX
2277,PXH
2278,PYLD
2279,PZA
2280,QGEN
2281,QID
2282,QS
2283,QSR
2284,QTWO
2285,R
2286,RA
2287,RAMP
2288,RBA
2289,RBLX
2290,RBOT
2291,RBT
2292,RC
2293,RCI
2294,RCL
2295,RCUS
2296,RDN
2297,REET
2298,RERE
2299,REXR
2300,RF
2301,RGA
2302,RH
2303,RHI
2304,RIG
2305,RIO
2306,RITM
2307,RKT
2308,RLJ
2309,RMAX
2310,RNG
2311,RNST
2312,RODM
2313,ROK
2314,ROL
2315,RPV
2316,RQI
2317,RSKD
2318,RSP
2319,RTO
2320,RVT
2321,RVTY
2322,RWM
2323,RWR
2324,RWT
2325,RXO
2326,RY
2327,RYLD
2328,RYN
2329,SABA
2330,SAFE
2331,SAH
2332,SAN
2333,SAND
2334,SAVE
2335,SBH
2336,SBOW
2337,SBSW
2338,SCCO
2339,SCHA
2340,SCHC
2341,SCHD
2342,SCHE
2343,SCHF
2344,SCHH
2345,SCHI
2346,SCHM
2347,SCHO
2348,SCHP
2349,SCHQ
2350,SCHR
2351,SCHV
2352,SCHW
2353,SCHZ
2354,SCO
2355,SCS
2356,SD
2357,SDIV
2358,SDOW
2359,SDRL
2360,SDS
2361,SDY
2362,SEAS
2363,SEE
2364,SEM
2365,SEMR
2366,SES
2367,SGOL
2368,SGOV
2369,SH
2370,SHCO
2371,SHEL
2372,SHM
2373,SHO
2374,SHOP
2375,SHYG
2376,SID
2377,SIG
2378,SIL
2379,SILJ
2380,SIVR
2381,SIX
2382,SJM
2383,SJNK
2384,SJT
2385,SKX
2386,SLB
2387,SLCA
2388,SLG
2389,SLGN
2390,SLV
2391,SLYG
2392,SLYV
2393,SMAR
2394,SMG
2395,SMR
2396,SMRT
2397,SMTH
2398,SNA
2399,SNAP
2400,SNDR
2401,SNV
2402,SNX
2403,SO
2404,SOI
2405,SOL
2406,SON
2407,SONY
2408,SOS
2409,SOXS
2410,SPAB
2411,SPBO
2412,SPCE
2413,SPDN
2414,SPDW
2415,SPEM
2416,SPGI
2417,SPGP
2418,SPHB
2419,SPHD
2420,SPHY
2421,SPIB
2422,SPIP
2423,SPLB
2424,SPLV
2425,SPMB
2426,SPMD
2427,SPNT
2428,SPSB
2429,SPSM
2430,SPTI
2431,SPTL
2432,SPTS
2433,SPXS
2434,SPXU
2435,SPYD
2436,SPYV
2437,SQ
2438,SQM
2439,SQNS
2440,SQSP
2441,SR
2442,SRE
2443,SRFM
2444,SRG
2445,SRLN
2446,SRTY
2447,SSB
2448,SSL
2449,SSTK
2450,ST
2451,STAG
2452,STEM
2453,STIP
2454,STM
2455,STR
2456,STT
2457,STWD
2458,STZ
2459,SU
2460,SUB
2461,SUI
2462,SUZ
2463,SVOL
2464,SWI
2465,SWK
2466,SWN
2467,SWX
2468,SXC
2469,SYF
2470,T
2471,TAC
2472,TAK
2473,TALO
2474,TAN
2475,TAP
2476,TBI
2477,TCS
2478,TD
2479,TDC
2480,TDCX
2481,TDOC
2482,TDS
2483,TDTF
2484,TDTT
2485,TDW
2486,TDY
2487,TECK
2488,TECS
2489,TEF
2490,TEX
2491,TFC
2492,TFI
2493,TFLO
2494,TFX
2495,TGH
2496,TGI
2497,TGLS
2498,TGNA
2499,TGS
2500,THR
2501,THS
2502,TIMB
2503,TIP
2504,TIPX
2505,TKC
2506,TKR
2507,TLH
2508,TMF
2509,TMO
2510,TMST
2511,TNA
2512,TNET
2513,TNP
2514,TOTL
2515,TPC
2516,TPH
2517,TPVG
2518,TPX
2519,TRN
2520,TRNO
2521,TRP
2522,TRTX
2523,TS
2524,TSE
2525,TSLX
2526,TSLY
2527,TSN
2528,TTC
2529,TTE
2530,TTI
2531,TU
2532,TUA
2533,TUP
2534,TUYA
2535,TWI
2536,TWLO
2537,TWM
2538,TWO
2539,TZA
2540,U
2541,UA
2542,UAA
2543,UBS
2544,UCON
2545,UDR
2546,UE
2547,UGI
2548,UHAL-B
2549,UIS
2550,UMC
2551,UMH
2552,UNFI
2553,UNG
2554,UNH
2555,UP
2556,UPS
2557,URTY
2558,USA
2559,USAC
2560,USB
2561,USDU
2562,USFR
2563,USM
2564,USRT
2565,UTF
2566,UUP
2567,UVV
2568,UWM
2569,UWMC
2570,VAC
2571,VAL
2572,VALE
2573,VATE
2574,VB
2575,VBK
2576,VBR
2577,VEA
2578,VET
2579,VEU
2580,VFC
2581,VGK
2582,VGR
2583,VICI
2584,VIPS
2585,VLD
2586,VLRS
2587,VMO
2588,VNLA
2589,VNO
2590,VNQ
2591,VO
2592,VOE
2593,VOYA
2594,VPL
2595,VPU
2596,VRE
2597,VRP
2598,VSH
2599,VSS
2600,VSTS
2601,VTEB
2602,VTEX
2603,VTR
2604,VTV
2605,VVR
2606,VWO
2607,VXF
2608,VYM
2609,VYX
2610,VZ
2611,W
2612,WAL
2613,WBS
2614,WBX
2615,WCC
2616,WD
2617,WDS
2618,WEAT
2619,WEBS
2620,WEC
2621,WGO
2622,WH
2623,WHR
2624,WIW
2625,WK
2626,WLK
2627,WLY
2628,WMB
2629,WNC
2630,WNS
2631,WOLF
2632,WPC
2633,WPM
2634,WRBY
2635,WRK
2636,WSO
2637,WST
2638,WTI
2639,WTRG
2640,WWW
2641,WY
2642,X
2643,XBI
2644,XCEM
2645,XFLT
2646,XHLF
2647,XHR
2648,XLB
2649,XLP
2650,XLRE
2651,XLU
2652,XLY
2653,XME
2654,XPER
2655,XPEV
2656,XPOF
2657,XRT
2658,XSOE
2659,XYLD
2660,YALA
2661,YANG
2662,YELP
2663,YETI
2664,YEXT
2665,YINN
2666,YMM
2667,YOU
2668,YPF
2669,YSG
2670,YUMC
2671,YYY
2672,ZH
2673,ZIM
2674,ZIP
2675,ZROZ
2676,ZSL
2677,ZTO
2678,ZTR
2679,ZTS
2680,ZUO
