,Ticker
1992,RC
1993,RCI
1994,RDY
1995,REET
1996,RELX
1997,REVG
1998,REXR
1999,RHI
2000,RHP
2001,RIO
2002,RITM
2003,RLJ
2004,RMAX
2005,RMD
2006,RNR
2007,RNST
2008,RODM
2009,RQI
2010,RSPT
2011,RTX
2012,RVT
2013,RVTY
2014,RWM
2015,RWR
2016,RWT
2017,RXO
2018,RY
2019,RYAM
2020,RYI
2021,RYLD
2022,RYN
2023,S
2024,SABA
2025,SAFE
2026,SAH
2027,SAIC
2028,SAVE
2029,SBH
2030,SBS
2031,SBSW
2032,SCHA
2033,SCHC
2034,SCHD
2035,SCHE
2036,SCHG
2037,SCHH
2038,SCHI
2039,SCHO
2040,SCHP
2041,SCHQ
2042,SCHR
2043,SCHZ
2044,SCO
2045,SCS
2046,SDIV
2047,SDOW
2048,SDS
2049,SDY
2050,SEE
2051,SEMR
2052,SF
2053,SGOV
2054,SH
2055,SHCO
2056,SHM
2057,SHO
2058,SHOP
2059,SHYG
2060,SID
2061,SIL
2062,SITC
2063,SIX
2064,SJM
2065,SJNK
2066,SKM
2067,SKY
2068,SLGN
2069,SLYG
2070,SLYV
2071,SMAR
2072,SMRT
2073,SMTH
2074,SNA
2075,SNAP
2076,SNDR
2077,SNN
2078,SNOW
2079,SNX
2080,SO
2081,SON
2082,SONY
2083,SOS
2084,SOXS
2085,SPAB
2086,SPBO
2087,SPCE
2088,SPDN
2089,SPEM
2090,SPGI
2091,SPH
2092,SPHB
2093,SPHY
2094,SPIB
2095,SPIP
2096,SPLB
2097,SPLG
2098,SPLV
2099,SPMB
2100,SPSB
2101,SPSM
2102,SPTI
2103,SPTL
2104,SPTS
2105,SPXS
2106,SPXU
2107,SPY
2108,SPYD
2109,SPYV
2110,SQNS
2111,SR
2112,SRE
2113,SRFM
2114,SRG
2115,SRLN
2116,SRTY
2117,SSB
2118,SSL
2119,STAG
2120,STC
2121,STE
2122,STEM
2123,STIP
2124,STM
2125,STT
2126,STVN
2127,STWD
2128,SUB
2129,SUI
2130,SUN
2131,SVOL
2132,SVV
2133,SWI
2134,SWK
2135,SXC
2136,SYY
2137,T
2138,TAC
2139,TAK
2140,TAL
2141,TAN
2142,TBF
2143,TBI
2144,TCN
2145,TCS
2146,TD
2147,TDC
2148,TDG
2149,TDOC
2150,TDS
2151,TDTF
2152,TDTT
2153,TDY
2154,TECS
2155,TEL
2156,TEX
2157,TFC
2158,TFI
2159,TFLO
2160,TFX
2161,TGH
2162,TGI
2163,TGLS
2164,TGNA
2165,TGS
2166,THO
2167,THS
2168,TIMB
2169,TIP
2170,TIPX
2171,TIXT
2172,TJX
2173,TK
2174,TKC
2175,TKO
2176,TLH
2177,TMF
2178,TMO
2179,TMST
2180,TNK
2181,TOTL
2182,TPH
2183,TPVG
2184,TRN
2185,TRNO
2186,TSE
2187,TSLX
2188,TSLY
2189,TSN
2190,TTC
2191,TU
2192,TUA
2193,TUYA
2194,TV
2195,TWI
2196,TWLO
2197,TWM
2198,TWO
2199,TZA
2200,U
2201,UA
2202,UAA
2203,UCON
2204,UDOW
2205,UDR
2206,UE
2207,UGI
2208,UGP
2209,UHAL-B
2210,UIS
2211,UL
2212,UNFI
2213,UNG
2214,UNH
2215,UNP
2216,UP
2217,URA
2218,URNM
2219,USDU
2220,USFR
2221,USM
2222,USRT
2223,UTF
2224,UTI
2225,UTZ
2226,UUP
2227,UVV
2228,UWMC
2229,V
2230,VALE
2231,VATE
2232,VEU
2233,VFC
2234,VGK
2235,VGT
2236,VHT
2237,VICI
2238,VIG
2239,VIPS
2240,VIV
2241,VLN
2242,VLRS
2243,VMO
2244,VNLA
2245,VNO
2246,VNQ
2247,VOYA
2248,VRE
2249,VRP
2250,VSCO
2251,VSH
2252,VSS
2253,VSTS
2254,VT
2255,VTEB
2256,VTR
2257,VUG
2258,VVR
2259,VWO
2260,VYX
2261,VZ
2262,WAL
2263,WBX
2264,WCC
2265,WD
2266,WDS
2267,WEAT
2268,WEAV
2269,WEBL
2270,WEBS
2271,WEC
2272,WGO
2273,WH
2274,WHR
2275,WIT
2276,WIW
2277,WK
2278,WNS
2279,WOLF
2280,WOW
2281,WPC
2282,WPM
2283,WRBY
2284,WS
2285,WSR
2286,WST
2287,WTI
2288,WTRG
2289,X
2290,XCEM
2291,XFLT
2292,XHLF
2293,XLC
2294,XLG
2295,XLK
2296,XLP
2297,XLRE
2298,XLV
2299,XLY
2300,XME
2301,XPER
2302,XSOE
2303,XYLD
2304,YALA
2305,YANG
2306,YELP
2307,YETI
2308,YEXT
2309,YMAX
2310,YOU
2311,YSG
2312,YUMC
2313,YYY
2314,ZBH
2315,ZH
2316,ZIM
2317,ZIP
2318,ZROZ
2319,ZSL
2320,ZTR
2321,ZTS
2322,ZWS
